cs,index
188.0591015148805,0
147.09687611780936,1
0.0,2
2495.4112375144587,3
133.6476226678217,4
2261.8362974137785,5
0.0,6
181.64831510530888,7
138.49113351981208,8
2204.1532073013336,9
0.0,10
1152.2531354200269,11
0.0,12
2320.155134054788,13
0.0,14
0.0,15
0.0,16
0.0,17
0.0,18
86.79325034451269,19
140.605723584026,20
0.0,21
0.0,22
0.0,23
0.0,24
311.7813950741308,25
0.0,26
0.0,27
0.0,28
107.81667277463292,29
0.0,30
0.0,31
0.0,32
388.57511238830585,33
360.26309758931654,34
0.0,35
319.04282716594906,36
0.0,37
0.0,38
0.0,39
0.0,40
0.0,41
0.0,42
1423.068575622161,43
1539.0472886071009,44
0.0,45
0.0,46
0.0,47
0.0,48
0.0,49
353.2140903362403,50
0.0,51
356.9466212054899,52
43.81575757114035,53
0.0,54
2462.8458695531076,55
106.27444437471429,56
0.0,57
358.0501446239837,58
0.0,59
0.0,60
255.78830675141583,61
0.0,62
0.0,63
0.0,64
0.0,65
2134.70503588469,66
0.0,67
682.1460724498556,68
0.0,69
152.5346945241808,70
0.0,71
926.0078695829841,72
0.0,73
3258.285935253219,74
0.0,75
0.0,76
9531.051535994151,77
0.0,78
0.0,79
0.0,80
0.0,81
0.0,82
0.0,83
0.0,84
0.0,85
0.0,86
0.0,87
0.0,88
1662.1173932348534,89
0.0,90
0.0,91
374.86535950835975,92
2719.0600729092857,93
0.0,94
2392.6220857789904,95
0.0,96
2729.3664996473944,97
3419.6106576631582,98
158.49569974155125,99
0.0,100
2759.277165673447,101
0.0,102
1722.247946620035,103
0.0,104
0.0,105
2984.0136685447806,106
1617.0644179259143,107
222.0583315823707,108
0.0,109
0.0,110
389.85116762262635,111
0.0,112
28.941533203784278,113
2535.0617581977117,114
1578.4756027232283,115
0.0,116
2130.2894266954654,117
0.0,118
1732.6780336700524,119
3429.5933378903546,120
0.0,121
0.0,122
1962.3934105014703,123
759.2596432256911,124
1419.920642733595,125
0.0,126
0.0,127
2200.1379451847056,128
308.5044915241971,129
0.0,130
4081.9541547035014,131
0.0,132
2256.321735534034,133
