cs,index
0.0,0
0.0,1
0.0,2
3012.598941082999,3
0.0,4
1745.3191901623281,5
0.0,6
0.0,7
0.0,8
2403.020450964031,9
0.0,10
1576.776140123218,11
751.5274437224256,12
2662.528439604693,13
0.0,14
0.0,15
0.0,16
0.0,17
0.0,18
503.91793805663616,19
520.0239492413072,20
0.0,21
0.0,22
0.0,23
0.0,24
747.3889908486273,25
0.0,26
0.0,27
0.0,28
153.05769915772385,29
0.0,30
0.0,31
0.0,32
991.3543510900384,33
1004.4396478328887,34
0.0,35
1016.5744457502689,36
0.0,37
0.0,38
0.0,39
0.0,40
0.0,41
0.0,42
566.2335436692997,43
60.86505559591916,44
0.0,45
0.0,46
0.0,47
0.0,48
0.0,49
0.0,50
0.0,51
1660.060495129781,52
0.0,53
0.0,54
3364.90873997732,55
0.0,56
0.0,57
23.706213547182283,58
0.0,59
0.0,60
0.0,61
0.0,62
0.0,63
0.0,64
0.0,65
3329.2762555951504,66
0.0,67
0.0,68
0.0,69
0.0,70
0.0,71
3949.672606158922,72
0.0,73
4280.602509241697,74
1346.835036140646,75
0.0,76
1253.2615846459373,77
0.0,78
0.0,79
0.0,80
0.0,81
0.0,82
0.0,83
0.0,84
0.0,85
0.0,86
0.0,87
0.0,88
441.959497059755,89
0.0,90
0.0,91
0.0,92
2386.7383510502646,93
0.0,94
2445.5533294520073,95
0.0,96
2617.2296692176114,97
931.1206355878329,98
0.0,99
0.0,100
2446.565653231837,101
0.0,102
1482.6267411733368,103
0.0,104
0.0,105
0.0,106
1487.120970995299,107
0.0,108
0.0,109
0.0,110
0.0,111
0.0,112
382.65848479406304,113
1725.4572186513356,114
1490.7547559621964,115
0.0,116
2175.323138496378,117
0.0,118
1488.4497571995364,119
2915.3016125744766,120
0.0,121
0.0,122
0.0,123
0.0,124
1834.330912362171,125
0.0,126
0.0,127
638.8559827675977,128
0.0,129
0.0,130
3942.7492153547078,131
0.0,132
143.5304988228457,133
1085.8422616051287,134
125.00490083723254,135
1523.3556031405947,136
0.0,137
1867.152556440461,138
401.07006527271824,139
0.0,140
543.6329398547953,141
522.212125163685,142
1789.4938572210674,143
1414.2973953685866,144
0.0,145
96.56118115997069,146
0.0,147
0.0,148
0.0,149
0.0,150
0.0,151
4402.375727864569,152
0.0,153
0.0,154
0.0,155
0.0,156
0.0,157
3016.379774576793,158
0.0,159
0.0,160
0.0,161
0.0,162
0.0,163
0.0,164
0.0,165
0.0,166
1165.1444891190363,167
0.0,168
0.0,169
0.0,170
0.0,171
0.0,172
0.0,173
0.0,174
0.0,175
0.0,176
0.0,177
0.0,178
0.0,179
0.0,180
0.0,181
0.0,182
0.0,183
0.0,184
0.0,185
10490.674961253317,186
0.0,187
0.0,188
0.0,189
0.0,190
0.0,191
0.0,192
0.0,193
0.0,194
0.0,195
0.0,196
0.0,197
1093.8467338610828,198
0.0,199
0.0,200
0.0,201
1551.4892091600484,202
1789.9535473686685,203
0.0,204
0.0,205
0.0,206
1628.5947966343092,207
1628.7238487815039,208
522.9463784011808,209
0.0,210
0.0,211
0.0,212
0.0,213
772.3947452568304,214
0.0,215
0.0,216
0.0,217
0.0,218
0.0,219
0.0,220
0.0,221
0.0,222
0.0,223
0.0,224
0.0,225
0.0,226
0.0,227
0.0,228
0.0,229
0.0,230
0.0,231
0.0,232
0.0,233
0.0,234
0.0,235
0.0,236
0.0,237
0.0,238
0.0,239
0.0,240
676.6078132124792,241
2094.6843041204943,242
0.0,243
668.4544968924658,244
0.0,245
0.0,246
0.0,247
0.0,248
0.0,249
0.0,250
0.0,251
0.0,252
0.0,253
0.0,254
1478.966150925906,255
0.0,256
1464.9280049133215,257
0.0,258
0.0,259
0.0,260
0.0,261
16.66681860191088,262
0.0,263
0.0,264
0.0,265
0.0,266
0.0,267
0.0,268
0.0,269
0.0,270
0.0,271
0.0,272
0.0,273
193.31257656489046,274
0.0,275
0.0,276
0.0,277
0.0,278
0.0,279
4737.949834921109,280
0.0,281
0.0,282
728.6048219979684,283
0.0,284
0.0,285
0.0,286
0.0,287
0.0,288
525.295903574333,289
0.0,290
0.0,291
0.0,292
0.0,293
7675.7732594012705,294
1834.9381902446682,295
0.0,296
0.0,297
0.0,298
0.0,299
0.0,300
0.0,301
757.0622772113511,302
0.0,303
0.0,304
0.0,305
843.7700518338323,306
0.0,307
1690.7165752010005,308
0.0,309
0.0,310
0.0,311
0.0,312
2332.875073723248,313
2328.856167960789,314
89.20537829626383,315
0.0,316
1704.6988011589026,317
0.0,318
404.08487647434316,319
0.0,320
0.0,321
0.0,322
0.0,323
0.0,324
0.0,325
0.0,326
0.0,327
716.0002731071161,328
0.0,329
0.0,330
572.9764820012006,331
0.0,332
0.0,333
0.0,334
0.0,335
367.5183249702255,336
0.0,337
0.0,338
0.0,339
452.32637337096014,340
284.85399570767976,341
0.0,342
0.0,343
0.0,344
0.0,345
0.0,346
0.0,347
0.0,348
0.0,349
0.0,350
0.0,351
0.0,352
0.0,353
0.0,354
0.0,355
0.0,356
0.0,357
0.0,358
0.0,359
0.0,360
0.0,361
0.0,362
0.0,363
0.0,364
0.0,365
0.0,366
0.0,367
0.0,368
0.0,369
0.0,370
0.0,371
0.0,372
552.5286521031428,373
532.3420776499195,374
942.7527767230491,375
0.0,376
0.0,377
0.0,378
0.0,379
0.0,380
0.0,381
0.0,382
0.0,383
0.0,384
522.946094276569,385
0.0,386
943.9026314425396,387
0.0,388
0.0,389
0.0,390
0.0,391
0.0,392
0.0,393
2140.5446523354644,394
0.0,395
0.0,396
1133.6855255241344,397
1194.2812409070723,398
0.0,399
1299.9497218029733,400
0.0,401
0.0,402
1788.4481054986877,403
411.7302503347346,404
0.0,405
1933.035715649347,406
0.0,407
856.8898574175006,408
0.0,409
0.0,410
840.6334669204842,411
0.0,412
0.0,413
5250.399925709311,414
0.0,415
0.0,416
0.0,417
0.0,418
0.0,419
0.0,420
3660.042722450956,421
10342.751682583867,422
5843.25153919528,423
10347.823210690914,424
4784.877321643929,425
0.0,426
0.0,427
0.0,428
0.0,429
0.0,430
0.0,431
560.5629614468,432
10354.088761098481,433
0.0,434
0.0,435
3578.8954457179793,436
0.0,437
0.0,438
4625.486218604469,439
0.0,440
0.0,441
0.0,442
0.0,443
3509.2940445985078,444
309.3121304472602,445
0.0,446
378.0043836173097,447
20.19694965943083,448
902.3176125168335,449
0.0,450
0.0,451
0.0,452
0.0,453
0.0,454
0.0,455
0.0,456
0.0,457
0.0,458
0.0,459
560.5911185740727,460
1281.7196759468845,461
932.3338211585935,462
1269.4512047865069,463
1652.0461685138575,464
916.1646606152469,465
0.0,466
1271.8985161367075,467
1599.7319380167428,468
4633.381258178839,469
5344.00874413953,470
0.0,471
3535.5074092644945,472
536.1303463384615,473
0.0,474
0.0,475
2198.131400797559,476
0.0,477
4499.536214630175,478
2870.2136243131304,479
3897.532077310759,480
810.7005413173237,481
999.1017630026247,482
1583.4473084448412,483
4238.079479797714,484
2159.7619103408615,485
0.0,486
1882.9303339799953,487
0.0,488
3822.0443500206925,489
0.0,490
0.0,491
0.0,492
1080.6163141557015,493
0.0,494
0.0,495
0.0,496
370.0866675257829,497
0.0,498
0.0,499
0.0,500
0.0,501
0.0,502
0.0,503
0.0,504
0.0,505
0.0,506
0.0,507
0.0,508
0.0,509
0.0,510
0.0,511
0.0,512
0.0,513
128.782802461043,514
0.0,515
0.0,516
0.0,517
0.0,518
0.0,519
0.0,520
0.0,521
0.0,522
3059.5403162870457,523
0.0,524
0.0,525
0.0,526
0.0,527
0.0,528
1725.01482379994,529
0.0,530
0.0,531
0.0,532
3818.651065758384,533
0.0,534
0.0,535
0.0,536
0.0,537
0.0,538
0.0,539
0.0,540
0.0,541
0.0,542
3739.31980427593,543
0.0,544
0.0,545
0.0,546
0.0,547
0.0,548
0.0,549
0.0,550
0.0,551
0.0,552
0.0,553
357.6228561461254,554
0.0,555
0.0,556
0.0,557
235.16735556989997,558
0.0,559
0.0,560
118.85689459964782,561
0.0,562
0.0,563
0.0,564
0.0,565
1310.8422135949986,566
0.0,567
0.0,568
0.0,569
118.69364488152735,570
0.0,571
0.0,572
0.0,573
0.0,574
0.0,575
0.0,576
0.0,577
0.0,578
0.0,579
0.0,580
0.0,581
0.0,582
0.0,583
0.0,584
0.0,585
0.0,586
0.0,587
548.9549685315559,588
0.0,589
0.0,590
0.0,591
0.0,592
0.0,593
0.0,594
0.0,595
0.0,596
0.0,597
0.0,598
0.0,599
0.0,600
0.0,601
5639.208825869511,602
0.0,603
0.0,604
0.0,605
1133.2099551404228,606
0.0,607
4.000529551769275,608
0.0,609
0.0,610
0.0,611
1226.4523135593736,612
0.0,613
0.0,614
0.0,615
1353.2596161156603,616
0.0,617
0.0,618
0.0,619
0.0,620
0.0,621
0.0,622
0.0,623
0.0,624
0.0,625
0.0,626
0.0,627
189.90266983804517,628
0.0,629
195.88113679942998,630
0.0,631
0.0,632
0.0,633
0.0,634
0.0,635
0.0,636
0.0,637
0.0,638
0.0,639
0.0,640
0.0,641
0.0,642
990.4075699725199,643
0.0,644
0.0,645
0.0,646
0.0,647
0.0,648
0.0,649
0.0,650
2737.127189709496,651
0.0,652
0.0,653
5516.042907605249,654
0.0,655
0.0,656
0.0,657
0.0,658
0.0,659
0.0,660
0.0,661
0.0,662
0.0,663
0.0,664
0.0,665
0.0,666
206.4837084400256,667
0.0,668
0.0,669
0.0,670
0.0,671
0.0,672
0.0,673
0.0,674
0.0,675
0.0,676
280.47550256489643,677
0.0,678
0.0,679
0.0,680
0.0,681
0.0,682
513.5092542870858,683
0.0,684
0.0,685
0.0,686
0.0,687
0.0,688
0.0,689
0.0,690
0.0,691
0.0,692
0.0,693
0.0,694
0.0,695
0.0,696
0.0,697
0.0,698
0.0,699
0.0,700
0.0,701
0.0,702
0.0,703
0.0,704
0.0,705
839.5709157106195,706
2912.7081419716646,707
399.37420106172505,708
0.0,709
1161.7872120334914,710
0.0,711
0.0,712
0.0,713
0.0,714
0.0,715
0.0,716
0.0,717
0.0,718
0.0,719
0.0,720
0.0,721
0.0,722
0.0,723
0.0,724
0.0,725
0.0,726
66.26511097126169,727
0.0,728
0.0,729
1286.009398576887,730
0.0,731
0.0,732
1412.2192456987873,733
0.0,734
3017.6997894382357,735
0.0,736
0.0,737
0.0,738
1228.1157309644852,739
0.0,740
0.0,741
