cs,index
0.0,0
0.0,1
0.0,2
1111.4525331417522,3
0.0,4
0.0,5
0.0,6
0.0,7
0.0,8
0.0,9
0.0,10
109.90859361379472,11
0.0,12
149.3652159364561,13
0.0,14
0.0,15
0.0,16
0.0,17
0.0,18
0.0,19
0.0,20
0.0,21
494.6817850292424,22
0.0,23
0.0,24
1256.6135819023589,25
755.550869379565,26
0.0,27
353.50601819449344,28
1726.6444284352315,29
0.0,30
0.0,31
0.0,32
923.1324397456339,33
921.2374775095831,34
0.0,35
919.4550972559045,36
0.0,37
0.0,38
0.0,39
0.0,40
0.0,41
0.0,42
0.0,43
0.0,44
0.0,45
0.0,46
0.0,47
0.0,48
0.0,49
0.0,50
0.0,51
0.0,52
0.0,53
0.0,54
640.5923203869157,55
0.0,56
0.0,57
0.0,58
0.0,59
0.0,60
2478.919689901742,61
0.0,62
0.0,63
0.0,64
12.359624376278038,65
1854.0084103554234,66
0.0,67
1089.7733680502604,68
0.0,69
0.0,70
0.0,71
704.7000148761413,72
0.0,73
87.92013854621109,74
0.0,75
0.0,76
0.0,77
0.0,78
0.0,79
0.0,80
0.0,81
0.0,82
0.0,83
0.0,84
0.0,85
0.0,86
0.0,87
0.0,88
0.0,89
668.6092431156749,90
0.0,91
0.0,92
1320.4794389763208,93
0.0,94
0.0,95
0.0,96
178.45175748236852,97
454.91136136614455,98
122.05754280707811,99
0.0,100
0.0,101
0.0,102
337.4565121558662,103
0.0,104
0.0,105
0.0,106
336.8726978711962,107
0.0,108
0.0,109
4307.244621095435,110
0.0,111
0.0,112
1283.1990762455532,113
493.6618805144213,114
0.0,115
0.0,116
315.16088773390544,117
0.0,118
577.206623122047,119
53.049803821966265,120
0.0,121
0.0,122
0.0,123
0.0,124
9.465373765357493,125
0.0,126
0.0,127
0.0,128
0.0,129
0.0,130
1211.6548671854891,131
0.0,132
0.0,133
0.0,134
0.0,135
0.0,136
0.0,137
0.0,138
0.0,139
0.0,140
0.0,141
0.0,142
0.0,143
0.0,144
0.0,145
0.0,146
0.0,147
0.0,148
0.0,149
0.0,150
0.0,151
0.0,152
0.0,153
0.0,154
0.0,155
0.0,156
0.0,157
2070.408358843456,158
0.0,159
0.0,160
0.0,161
0.0,162
3198.3846554225934,163
0.0,164
0.0,165
0.0,166
0.0,167
0.0,168
0.0,169
0.0,170
0.0,171
0.0,172
0.0,173
0.0,174
0.0,175
0.0,176
0.0,177
0.0,178
0.0,179
0.0,180
0.0,181
0.0,182
0.0,183
0.0,184
0.0,185
252.82532725935013,186
0.0,187
0.0,188
0.0,189
0.0,190
0.0,191
0.0,192
0.0,193
0.0,194
0.0,195
0.0,196
0.0,197
3856.042308783127,198
0.0,199
0.0,200
0.0,201
24.227491413347604,202
0.0,203
0.0,204
0.0,205
0.0,206
3689.1782451925055,207
2287.6048642403803,208
0.0,209
0.0,210
0.0,211
0.0,212
0.0,213
4576.305828490962,214
187.16261546975477,215
0.0,216
0.0,217
1617.2369869019592,218
0.0,219
1617.7029104428634,220
0.0,221
0.0,222
0.0,223
0.0,224
0.0,225
1089.4986726597592,226
0.0,227
0.0,228
1379.4499485106282,229
0.0,230
0.0,231
0.0,232
0.0,233
0.0,234
0.0,235
2149.2943538623476,236
2152.191362112096,237
0.0,238
0.0,239
0.0,240
0.0,241
1515.2228510808634,242
0.0,243
0.0,244
0.0,245
0.0,246
2658.7247375073607,247
0.0,248
0.0,249
0.0,250
0.0,251
0.0,252
1376.5740589093405,253
0.0,254
1090.8779651965353,255
0.0,256
1092.3741089983448,257
0.0,258
0.0,259
0.0,260
0.0,261
0.0,262
0.0,263
0.0,264
0.0,265
0.0,266
0.0,267
0.0,268
0.0,269
0.0,270
0.0,271
0.0,272
0.0,273
0.0,274
0.0,275
0.0,276
0.0,277
0.0,278
0.0,279
0.0,280
3471.3131735139996,281
2654.7781795012056,282
688.6876345155426,283
0.0,284
0.0,285
1493.1192184509907,286
0.0,287
0.0,288
120.38063070330655,289
3272.669139337592,290
3270.694630961069,291
0.0,292
0.0,293
1897.4149542177329,294
619.4957704451176,295
0.0,296
0.0,297
0.0,298
0.0,299
0.0,300
0.0,301
2240.516201697076,302
0.0,303
0.0,304
0.0,305
2598.151446871508,306
0.0,307
0.0,308
0.0,309
0.0,310
0.0,311
0.0,312
4223.758701418969,313
4224.740681675587,314
0.0,315
12.006217866570942,316
1797.4809684436264,317
0.0,318
2552.5149413382687,319
2634.3435478414585,320
0.0,321
0.0,322
0.0,323
294.61447061189193,324
1139.704483825175,325
0.0,326
0.0,327
0.0,328
0.0,329
1140.4755003445534,330
2965.1688467549898,331
0.0,332
0.0,333
0.0,334
460.9350187442168,335
1378.117511509586,336
0.0,337
0.0,338
0.0,339
0.0,340
538.5876028245372,341
0.0,342
0.0,343
0.0,344
0.0,345
0.0,346
0.0,347
0.0,348
0.0,349
0.0,350
0.0,351
3102.5642829636854,352
0.0,353
0.0,354
0.0,355
2073.1880618081564,356
0.0,357
0.0,358
0.0,359
0.0,360
0.0,361
0.0,362
0.0,363
0.0,364
0.0,365
59.21521508998826,366
2142.7091644690895,367
0.0,368
0.0,369
0.0,370
0.0,371
0.0,372
2673.1730488936546,373
0.0,374
1201.2951443082518,375
0.0,376
0.0,377
4009.332754860189,378
0.0,379
0.0,380
0.0,381
0.0,382
0.0,383
0.0,384
0.0,385
0.0,386
3669.021940744639,387
1129.8797358099373,388
0.0,389
531.8436399688007,390
1009.5105089922823,391
0.0,392
0.0,393
1952.212040837634,394
0.0,395
0.0,396
0.0,397
5674.20947744966,398
860.6514273535176,399
0.0,400
0.0,401
0.0,402
6959.784607631233,403
0.0,404
0.0,405
3071.332031565143,406
0.0,407
0.0,408
0.0,409
0.0,410
48.46925365230482,411
414.1917738434448,412
0.0,413
4377.699702419931,414
0.0,415
17.680576034838502,416
19.43684692693209,417
0.0,418
0.0,419
0.0,420
1645.4530515996364,421
6758.915403994523,422
4958.9912786115665,423
6758.797191872976,424
4244.809337861863,425
311.93190824929536,426
0.0,427
0.0,428
0.0,429
0.0,430
0.0,431
4833.561928051506,432
6758.686968499464,433
0.0,434
4279.750672188679,435
0.0,436
1203.878684144626,437
1203.3188014737004,438
920.7612850889719,439
0.0,440
0.0,441
0.0,442
0.0,443
4133.546762506385,444
0.0,445
0.0,446
0.0,447
0.0,448
4616.453851404346,449
3237.911000950322,450
0.0,451
0.0,452
0.0,453
0.0,454
0.0,455
2344.494199412175,456
0.0,457
5443.5596683146805,458
2345.77058753404,459
3362.4044836385997,460
3582.3699139514874,461
3152.421737913513,462
3583.8758892160713,463
6384.476808863982,464
6938.492669453708,465
0.0,466
7390.4136003594085,467
3005.003012008325,468
7214.7610913134495,469
7743.103091214169,470
0.0,471
6258.287586763159,472
0.0,473
0.0,474
0.0,475
8869.15133246532,476
0.0,477
4495.39395705127,478
5632.4701614297255,479
4795.845624734667,480
3207.327849072038,481
0.0,482
5088.177114801328,483
7112.202952771293,484
0.0,485
0.0,486
6572.898916664657,487
0.0,488
0.0,489
2372.351698391181,490
0.0,491
2370.8064068230055,492
3172.8266947088628,493
1080.6101759871083,494
1079.4934331105846,495
989.4813969456087,496
1024.0495609782413,497
992.9661800344182,498
73.75758403966508,499
473.51034061761067,500
0.0,501
0.0,502
0.0,503
19.105734276935294,504
460.34499615485885,505
0.0,506
0.0,507
0.0,508
0.0,509
0.0,510
0.0,511
0.0,512
0.0,513
0.0,514
0.0,515
0.0,516
0.0,517
0.0,518
0.0,519
285.51219471937213,520
3248.6816062802645,521
0.0,522
0.0,523
0.0,524
0.0,525
0.0,526
1797.5641125681714,527
286.7602882392575,528
428.3376003529222,529
0.0,530
0.0,531
1744.2467312270605,532
428.4892972500227,533
850.3495374595357,534
851.7006897652989,535
0.0,536
0.0,537
852.996645474569,538
1936.1405067340895,539
1581.829699681305,540
1938.0220412721137,541
856.6785438612051,542
0.0,543
857.6238136206013,544
0.0,545
1186.5860860974044,546
337.4338061439511,547
1786.2017293434328,548
1461.3182969902598,549
0.0,550
0.0,551
1461.3147846663207,552
0.0,553
0.0,554
1425.9556661360227,555
2097.3816147859584,556
3877.4844187172744,557
3500.049267873104,558
0.0,559
2645.5892832011573,560
0.0,561
0.0,562
0.0,563
0.0,564
0.0,565
0.0,566
0.0,567
0.0,568
0.0,569
0.0,570
0.0,571
0.0,572
0.0,573
0.0,574
0.0,575
0.0,576
0.0,577
0.0,578
0.0,579
0.0,580
0.0,581
0.0,582
0.0,583
0.0,584
0.0,585
0.0,586
0.0,587
149.18765125256542,588
0.0,589
0.0,590
732.7671276644927,591
0.0,592
0.0,593
1977.2354451104454,594
0.0,595
7.143004988848867,596
0.0,597
734.3047315538282,598
0.0,599
0.0,600
0.0,601
5534.805066863223,602
4563.011997119129,603
0.0,604
0.0,605
0.0,606
386.67857088032196,607
180.04217830338652,608
0.0,609
1985.6260751280379,610
0.0,611
0.0,612
0.0,613
0.0,614
0.0,615
0.0,616
366.3621516617259,617
0.0,618
782.5303778361856,619
0.0,620
498.92973490032927,621
0.0,622
0.0,623
0.0,624
1752.3319112692225,625
0.0,626
0.0,627
1148.073585874973,628
0.0,629
1148.2516678660327,630
0.0,631
0.0,632
0.0,633
0.0,634
0.0,635
0.0,636
0.0,637
0.0,638
0.0,639
0.0,640
1537.9119349618472,641
0.0,642
1204.680001152866,643
0.0,644
0.0,645
0.0,646
0.0,647
0.0,648
0.0,649
1588.1636960528922,650
1155.5805412242828,651
0.0,652
0.0,653
5886.902256401804,654
3023.7969766146584,655
0.0,656
0.0,657
0.0,658
0.0,659
666.8442865982366,660
1521.6279598927083,661
543.3137403182163,662
0.0,663
104.44364603888533,664
322.5198562668673,665
0.0,666
0.0,667
1965.5460445004978,668
0.0,669
0.0,670
0.0,671
0.0,672
0.0,673
70.09766054353436,674
0.0,675
0.0,676
1388.0278932303613,677
0.0,678
0.0,679
0.0,680
0.0,681
0.0,682
990.6727642866641,683
0.0,684
0.0,685
0.0,686
0.0,687
0.0,688
1616.6832094999186,689
0.0,690
0.0,691
0.0,692
0.0,693
0.0,694
0.0,695
0.0,696
0.0,697
0.0,698
0.0,699
1074.4123395520376,700
540.1906338614989,701
0.0,702
0.0,703
0.0,704
0.0,705
0.0,706
0.0,707
0.0,708
0.0,709
0.0,710
0.0,711
0.0,712
0.0,713
0.0,714
0.0,715
0.0,716
