cs,index
1497.7600604268916,0
1297.1354716008382,1
0.0,2
3668.157559270569,3
1023.2102719479835,4
5232.193917311307,5
0.0,6
810.5113007391625,7
669.4378534959953,8
2748.668001652527,9
0.0,10
2664.564912558393,11
2265.5876066573583,12
2952.1655657708466,13
0.0,14
0.0,15
0.0,16
0.0,17
0.0,18
0.0,19
0.0,20
0.0,21
0.0,22
0.0,23
0.0,24
0.0,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
0.0,31
0.0,32
0.0,33
0.0,34
0.0,35
0.0,36
0.0,37
0.0,38
0.0,39
0.0,40
0.0,41
0.0,42
3752.2187584884628,43
0.0,44
0.0,45
0.0,46
0.0,47
0.0,48
0.0,49
0.0,50
0.0,51
0.0,52
0.0,53
0.0,54
0.0,55
0.0,56
0.0,57
0.0,58
0.0,59
0.0,60
0.0,61
0.0,62
0.0,63
0.0,64
0.0,65
0.0,66
0.0,67
406.0894985658409,68
0.0,69
0.0,70
0.0,71
1049.6966039703477,72
0.0,73
3567.9291811847766,74
0.0,75
0.0,76
3877.95166600045,77
0.0,78
0.0,79
0.0,80
0.0,81
0.0,82
368.79072314947865,83
619.3294124216293,84
0.0,85
1327.2990036556955,86
1093.1207734195966,87
1101.7018785976745,88
166.0949841711251,89
0.0,90
2046.6478098731702,91
0.0,92
3642.397935478872,93
0.0,94
3715.464486774751,95
2212.848397283995,96
1574.9143898440161,97
4194.41084216467,98
0.0,99
0.0,100
3510.141505847033,101
0.0,102
2244.281567528245,103
0.0,104
0.0,105
3070.666459124691,106
1960.1623718117078,107
0.0,108
0.0,109
1652.6923883679835,110
0.0,111
0.0,112
1032.5676003133453,113
2679.2185056829976,114
1666.1712276235523,115
0.0,116
2384.4670256047584,117
0.0,118
2045.2659423580499,119
2039.3511397092195,120
0.0,121
0.0,122
1198.6122954240493,123
0.0,124
1254.2494671745094,125
0.0,126
774.1896427028346,127
2575.839499055543,128
906.338302501926,129
0.0,130
3282.7529775987878,131
0.0,132
2533.0785498635096,133
831.0193837684398,134
2334.037529884631,135
2435.842604380507,136
0.0,137
3177.544348437508,138
1804.6615393218976,139
1732.5009277443253,140
1892.7682395970082,141
1785.9616510701612,142
2772.7632356226986,143
2286.907693052318,144
0.0,145
2243.1202917018895,146
259.688918775018,147
0.0,148
0.0,149
0.0,150
0.0,151
7070.823201669864,152
1460.7611508641226,153
0.0,154
0.0,155
0.0,156
0.0,157
1167.6772546131106,158
0.0,159
0.0,160
0.0,161
1583.9876451012303,162
0.0,163
1588.6711234117658,164
1570.8286722821856,165
1233.3700530280362,166
860.9312792453048,167
0.0,168
0.0,169
0.0,170
0.0,171
0.0,172
0.0,173
0.0,174
0.0,175
0.0,176
0.0,177
0.0,178
0.0,179
375.2827274607123,180
385.863527618695,181
0.0,182
0.0,183
0.0,184
0.0,185
2038.1767208800957,186
0.0,187
0.0,188
0.0,189
0.0,190
0.0,191
0.0,192
0.0,193
0.0,194
524.0659146575464,195
0.0,196
0.0,197
0.0,198
0.0,199
698.8148719509284,200
0.0,201
79.74770573794194,202
0.0,203
0.0,204
0.0,205
603.8347283714303,206
0.0,207
0.0,208
0.0,209
0.0,210
0.0,211
0.0,212
0.0,213
0.0,214
0.0,215
0.0,216
0.0,217
0.0,218
0.0,219
0.0,220
0.0,221
0.0,222
0.0,223
2628.566349520684,224
726.3323890043588,225
241.12010824024557,226
1617.7010296431918,227
28.875577779633918,228
0.0,229
0.0,230
0.0,231
0.0,232
0.0,233
0.0,234
0.0,235
0.0,236
0.0,237
873.8035787332075,238
0.0,239
973.1813273526776,240
0.0,241
0.0,242
0.5840948252218147,243
0.0,244
0.0,245
0.0,246
0.0,247
1037.5207693129119,248
0.0,249
0.0,250
0.0,251
7809.578419501702,252
3738.1436576071746,253
80.64225994305917,254
2338.098922751025,255
193.95778838433606,256
2324.3230276867,257
0.0,258
0.0,259
0.0,260
0.0,261
399.9709437289696,262
0.0,263
2247.2943297040174,264
1710.867137271627,265
2845.1003000731503,266
0.0,267
0.0,268
0.0,269
0.0,270
0.0,271
0.0,272
76.58721694806786,273
16.392459579640466,274
2218.236555676724,275
0.0,276
1134.2198058791093,277
0.0,278
0.0,279
5008.339268833337,280
6045.988387616964,281
3445.570977854451,282
518.1361541305948,283
2961.7131884755436,284
0.0,285
3065.0611289596577,286
3015.105033893501,287
0.0,288
6316.256734118967,289
2604.509800022982,290
2541.384741132455,291
3818.3965232555847,292
0.0,293
7045.842493906361,294
1544.8700189190854,295
0.0,296
0.0,297
0.0,298
0.0,299
0.0,300
0.0,301
0.0,302
7136.0235931112975,303
1766.5784041738207,304
0.0,305
59.39437533740997,306
0.0,307
0.0,308
0.0,309
0.0,310
1849.547834414899,311
0.0,312
0.0,313
0.0,314
0.0,315
0.0,316
453.4876399109236,317
3911.9587541640403,318
0.0,319
0.0,320
0.0,321
3713.571730936825,322
2340.287772535459,323
0.0,324
0.0,325
2484.9734483165325,326
2528.062289685775,327
2820.4786755835285,328
0.0,329
0.0,330
0.0,331
0.0,332
3616.128778969003,333
0.0,334
0.0,335
0.0,336
0.0,337
0.0,338
0.0,339
0.0,340
0.0,341
0.0,342
0.0,343
0.0,344
2.5786349202689673,345
0.0,346
106.31046745651855,347
0.0,348
0.0,349
0.0,350
0.0,351
0.0,352
0.0,353
0.0,354
1316.023003248225,355
781.1082144191553,356
1627.1345300545813,357
0.0,358
3042.8644067282844,359
3803.286777630382,360
0.0,361
335.805409560202,362
0.0,363
0.0,364
0.0,365
2802.956943320987,366
0.0,367
1119.6652475537844,368
85.30137440340798,369
0.0,370
4404.754855365923,371
0.0,372
0.0,373
3193.416381435953,374
0.0,375
1975.9161220310934,376
0.0,377
0.0,378
0.0,379
4785.333618386568,380
2301.219555634671,381
0.0,382
0.0,383
1383.4592833170107,384
2768.4653796102316,385
4396.388474784409,386
969.2649162988068,387
0.0,388
0.0,389
0.0,390
0.0,391
0.0,392
0.0,393
0.0,394
0.0,395
0.0,396
401.8318562090107,397
2364.2065805611687,398
688.4788943233093,399
0.0,400
826.296476670895,401
0.0,402
0.0,403
0.0,404
0.0,405
0.0,406
2205.222890026846,407
1629.2677121358258,408
0.0,409
0.0,410
2365.877896998969,411
186.1099486655589,412
0.0,413
1264.3189706844619,414
0.0,415
2802.1053993654973,416
2902.3619667147,417
1698.7853489649713,418
0.0,419
2250.830199040508,420
8408.66075063453,421
3349.33638972477,422
6145.988537199217,423
3391.92536645997,424
5611.099655761058,425
890.0931752094476,426
616.5462475589923,427
666.8843159563068,428
584.9548054330198,429
0.0,430
681.6615113979324,431
0.0,432
3355.4761901574348,433
0.0,434
0.0,435
1239.357415884092,436
0.0,437
0.0,438
2576.077085537521,439
1135.6841043520535,440
1170.2263003138794,441
1563.0742421335328,442
0.0,443
0.0,444
0.0,445
0.0,446
2669.5915723842945,447
3118.7331705098427,448
0.0,449
0.0,450
0.0,451
3682.077120798244,452
4172.3031781211575,453
4816.1636466063355,454
5616.658304127179,455
2905.165138306743,456
0.0,457
0.0,458
3232.6101341674544,459
6332.4354778669785,460
7237.45427523013,461
7588.966506057594,462
7952.940619240127,463
2851.944859628105,464
3324.416958121455,465
5310.333275508979,466
3182.29992360991,467
9333.457760715735,468
6641.688740794912,469
6900.869830262742,470
0.0,471
11252.071116825555,472
15.244316746854683,473
2423.3215519079563,474
3113.2373960419704,475
5241.210402301883,476
0.0,477
9057.405010800694,478
9091.313091551963,479
8126.542274509053,480
4715.304429111589,481
0.0,482
7020.165380323288,483
4047.8893715981108,484
0.0,485
285.7984674857553,486
8437.07166879998,487
0.0,488
4787.932390402464,489
738.8593061576448,490
2732.552268271369,491
612.5458152189032,492
5037.638405916294,493
1873.5551243997168,494
1546.617169306839,495
2963.64414587718,496
4173.532649435927,497
3486.0005616435024,498
2253.3996940842467,499
310.11670451195505,500
1997.0095150506272,501
2471.321913008513,502
0.0,503
0.0,504
0.0,505
0.0,506
0.0,507
0.0,508
0.0,509
0.0,510
0.0,511
606.2451958192884,512
0.0,513
311.6080036904311,514
4108.029689890809,515
0.0,516
0.0,517
