cs,index
0.0,0
0.0,1
0.0,2
0.0,3
0.0,4
0.0,5
0.0,6
0.0,7
0.0,8
0.0,9
0.0,10
0.0,11
0.0,12
0.0,13
0.0,14
0.0,15
0.0,16
0.0,17
0.0,18
0.0,19
0.0,20
0.0,21
0.0,22
0.0,23
0.0,24
0.0,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
0.0,31
0.0,32
0.0,33
0.0,34
0.0,35
0.0,36
0.0,37
0.0,38
0.0,39
0.0,40
0.0,41
0.0,42
0.0,43
0.0,44
0.0,45
0.0,46
0.0,47
0.0,48
0.0,49
0.0,50
0.0,51
0.0,52
0.0,53
0.0,54
0.0,55
0.0,56
0.0,57
0.0,58
0.0,59
0.0,60
3798.7009729024803,61
0.0,62
0.0,63
0.0,64
0.0,65
0.0,66
0.0,67
0.0,68
0.0,69
0.0,70
0.0,71
0.0,72
0.0,73
0.0,74
0.0,75
0.0,76
968.6199483666405,77
0.0,78
398.1946130966953,79
64.36814928914492,80
2128.233404930736,81
0.0,82
0.0,83
0.0,84
0.0,85
897.1235864996675,86
888.5055487750582,87
888.7944007006852,88
247.88127001548196,89
0.0,90
0.0,91
0.0,92
0.0,93
647.2936332777292,94
0.0,95
549.6601311459655,96
0.0,97
0.0,98
0.0,99
0.0,100
0.0,101
0.0,102
0.0,103
0.0,104
1370.5520180940396,105
0.0,106
0.0,107
0.0,108
0.0,109
0.0,110
0.0,111
0.0,112
0.0,113
0.0,114
0.0,115
0.0,116
892.2717195983835,117
0.0,118
0.0,119
982.4047143054352,120
0.0,121
0.0,122
0.0,123
0.0,124
0.0,125
298.3920964736407,126
0.0,127
0.0,128
0.0,129
300.23763868417836,130
0.0,131
2307.8886444938435,132
0.0,133
0.0,134
0.0,135
0.0,136
0.0,137
7.553021627409357,138
0.0,139
0.0,140
0.0,141
0.0,142
8.521745211067609,143
0.0,144
0.0,145
1723.2332385232755,146
0.0,147
3978.981272295847,148
1418.1898806876077,149
1416.319979622525,150
1414.3516865808308,151
0.0,152
189.7474178491004,153
897.5810825985589,154
1013.3069378114274,155
0.0,156
0.0,157
0.0,158
771.7972038910611,159
0.0,160
2436.8205358322866,161
0.0,162
0.0,163
0.0,164
0.0,165
0.0,166
0.0,167
915.8878279548094,168
109.62419401922712,169
679.3913793649299,170
683.9675124971586,171
0.0,172
666.8296316672345,173
0.0,174
0.0,175
0.0,176
0.0,177
0.0,178
0.0,179
0.0,180
0.0,181
0.0,182
0.0,183
0.0,184
0.0,185
3852.703261659394,186
0.0,187
0.0,188
0.0,189
0.0,190
125.59700433827776,191
0.0,192
0.0,193
0.0,194
7179.865611606379,195
0.0,196
0.0,197
0.0,198
0.0,199
0.0,200
0.0,201
0.0,202
0.0,203
0.0,204
0.0,205
0.0,206
0.0,207
0.0,208
0.0,209
0.0,210
0.0,211
0.0,212
0.0,213
0.0,214
0.0,215
0.0,216
0.0,217
0.0,218
0.0,219
0.0,220
0.0,221
0.0,222
0.0,223
0.0,224
0.0,225
0.0,226
0.0,227
0.0,228
0.0,229
0.0,230
0.0,231
0.0,232
0.0,233
0.0,234
0.0,235
0.0,236
0.0,237
0.0,238
0.0,239
0.0,240
0.0,241
0.0,242
0.0,243
0.0,244
0.0,245
0.0,246
0.0,247
0.0,248
0.0,249
0.0,250
0.0,251
0.0,252
0.0,253
1342.7027102898232,254
592.3436416632265,255
2160.5652106896323,256
587.9671863268983,257
0.0,258
0.0,259
0.0,260
0.0,261
2509.61139786845,262
0.0,263
2189.4487506949995,264
980.0966962654604,265
1510.2119916411239,266
0.0,267
0.0,268
0.0,269
0.0,270
0.0,271
1663.500605135304,272
263.53985759399603,273
1491.9054382774248,274
409.80654197447507,275
1441.132634277098,276
0.0,277
2639.7214689428292,278
0.0,279
0.0,280
0.0,281
0.0,282
1370.8772658736282,283
0.0,284
2357.3728009083097,285
0.0,286
0.0,287
0.0,288
0.0,289
0.0,290
0.0,291
0.0,292
2639.111021299722,293
158.74560563656084,294
0.0,295
2250.7624841909774,296
1673.1744826016413,297
1785.8572900598754,298
0.0,299
1786.7820569164007,300
1787.6727084691418,301
296.0678548493837,302
3397.1673007935674,303
939.658325791819,304
0.0,305
0.0,306
0.0,307
4364.287020535428,308
0.0,309
0.0,310
0.0,311
0.0,312
0.0,313
0.0,314
0.0,315
0.0,316
0.0,317
0.0,318
0.0,319
0.0,320
0.0,321
0.0,322
0.0,323
0.0,324
0.0,325
0.0,326
0.0,327
0.0,328
0.0,329
0.0,330
0.0,331
0.0,332
0.0,333
0.0,334
0.0,335
0.0,336
0.0,337
0.0,338
0.0,339
0.0,340
0.0,341
0.0,342
805.6673439177983,343
0.0,344
0.0,345
0.0,346
0.0,347
0.0,348
0.0,349
0.0,350
0.0,351
1252.2049223951983,352
0.0,353
0.0,354
0.0,355
0.0,356
0.0,357
0.0,358
0.0,359
0.0,360
0.0,361
0.0,362
0.0,363
0.0,364
0.0,365
0.0,366
0.0,367
1830.2397268966645,368
562.4992805364636,369
0.0,370
0.0,371
0.0,372
0.0,373
1021.7254405787488,374
0.0,375
0.0,376
0.0,377
2064.744989476255,378
566.5722349785397,379
1366.6134390650047,380
1568.2472990315264,381
0.0,382
0.0,383
1949.1162160345416,384
0.0,385
1062.2367172159584,386
0.0,387
608.8611105705403,388
2202.198721131751,389
0.0,390
0.0,391
0.0,392
0.0,393
0.0,394
0.0,395
0.0,396
0.0,397
0.0,398
0.0,399
0.0,400
0.0,401
0.0,402
0.0,403
0.0,404
0.0,405
0.0,406
0.0,407
0.0,408
0.0,409
0.0,410
0.0,411
0.0,412
0.0,413
0.0,414
0.0,415
0.0,416
0.0,417
0.0,418
0.0,419
0.0,420
0.0,421
579.4564786310001,422
0.0,423
578.7069499594397,424
0.0,425
0.0,426
0.0,427
0.0,428
0.0,429
0.0,430
0.0,431
0.0,432
577.9104785054169,433
0.0,434
0.0,435
0.0,436
0.0,437
0.0,438
0.0,439
0.0,440
0.0,441
0.0,442
0.0,443
0.0,444
0.0,445
1283.7712141158356,446
0.0,447
0.0,448
0.0,449
0.0,450
0.0,451
0.0,452
0.0,453
0.0,454
0.0,455
0.0,456
0.0,457
0.0,458
0.0,459
0.0,460
0.0,461
0.0,462
0.0,463
0.0,464
0.0,465
0.0,466
0.0,467
0.0,468
40.00217294559707,469
0.0,470
0.0,471
0.0,472
0.0,473
0.0,474
0.0,475
549.164241842364,476
0.0,477
0.0,478
0.0,479
0.0,480
0.0,481
0.0,482
0.0,483
0.0,484
0.0,485
0.0,486
0.0,487
0.0,488
0.0,489
0.0,490
0.0,491
0.0,492
0.0,493
0.0,494
0.0,495
739.9534881256618,496
0.0,497
1749.4484445720047,498
1027.3565468564475,499
1430.7921751477088,500
0.0,501
0.0,502
0.0,503
481.73050427295954,504
0.0,505
1579.7928438958338,506
1664.2887124947356,507
243.91087067902717,508
1933.257294847001,509
0.0,510
1570.2647777106836,511
0.0,512
808.315658472936,513
2452.320122956016,514
0.0,515
0.0,516
1966.9050614789232,517
0.0,518
0.0,519
3311.398338327229,520
0.0,521
0.0,522
6497.617002457337,523
0.0,524
0.0,525
0.0,526
4827.380902780559,527
3302.949807772177,528
6294.004721302583,529
0.0,530
0.0,531
3251.5993855570046,532
3883.811979000247,533
0.0,534
0.0,535
0.0,536
0.0,537
0.0,538
0.0,539
0.0,540
0.0,541
0.0,542
1135.6819313694746,543
0.0,544
0.0,545
0.0,546
658.2820325520765,547
621.6369111917464,548
227.98509919300574,549
0.0,550
0.0,551
0.0,552
1654.6629304752553,553
0.0,554
468.5327136856364,555
152.4205517816929,556
0.0,557
2664.0074380141837,558
0.0,559
1792.5433087771307,560
0.0,561
0.0,562
0.0,563
0.0,564
0.0,565
0.0,566
0.0,567
0.0,568
0.0,569
0.0,570
0.0,571
0.0,572
0.0,573
0.0,574
0.0,575
0.0,576
0.0,577
0.0,578
0.0,579
512.790551008032,580
0.0,581
0.0,582
0.0,583
0.0,584
0.0,585
0.0,586
0.0,587
0.0,588
1049.4170710470728,589
0.0,590
0.0,591
0.0,592
0.0,593
0.0,594
0.0,595
0.0,596
0.0,597
0.0,598
0.0,599
974.0413777516144,600
0.0,601
395.51402058762176,602
0.0,603
0.0,604
286.38949487721106,605
2406.16621575412,606
0.0,607
0.0,608
1168.8865662639857,609
0.0,610
557.0141903109298,611
0.0,612
1259.7718382278342,613
1018.9021141211422,614
0.0,615
2031.4759014400042,616
0.0,617
0.0,618
0.0,619
0.0,620
0.0,621
0.0,622
0.0,623
0.0,624
0.0,625
0.0,626
0.0,627
0.0,628
230.50556855406197,629
0.0,630
0.0,631
0.0,632
0.0,633
0.0,634
0.0,635
0.0,636
0.0,637
0.0,638
0.0,639
0.0,640
0.0,641
0.0,642
0.0,643
1396.3749765825467,644
0.0,645
0.0,646
0.0,647
0.0,648
0.0,649
0.0,650
0.0,651
172.26389502579877,652
0.0,653
1929.648597285684,654
649.1160901352443,655
0.0,656
0.0,657
0.0,658
0.0,659
546.0814744818429,660
0.0,661
0.0,662
0.0,663
0.0,664
0.0,665
0.0,666
0.0,667
0.0,668
2182.215351162264,669
4840.535447777809,670
0.0,671
0.0,672
743.7068056344218,673
0.0,674
0.0,675
0.0,676
0.0,677
0.0,678
0.0,679
0.0,680
0.0,681
0.0,682
0.0,683
0.0,684
0.0,685
0.0,686
0.0,687
437.8073539106908,688
0.0,689
0.0,690
0.0,691
0.0,692
0.0,693
0.0,694
0.0,695
0.0,696
511.1628599320728,697
0.0,698
0.0,699
0.0,700
0.0,701
0.0,702
0.0,703
0.0,704
0.0,705
0.0,706
0.0,707
0.0,708
0.0,709
0.0,710
0.0,711
0.0,712
0.0,713
0.0,714
0.0,715
0.0,716
0.0,717
0.0,718
0.0,719
0.0,720
0.0,721
0.0,722
0.0,723
0.0,724
0.0,725
0.0,726
0.0,727
0.0,728
0.0,729
0.0,730
0.0,731
0.0,732
0.0,733
0.0,734
1859.0939399432611,735
0.0,736
0.0,737
0.0,738
0.0,739
0.0,740
0.0,741
0.0,742
0.0,743
0.0,744
0.0,745
0.0,746
0.0,747
0.0,748
0.0,749
0.0,750
0.0,751
0.0,752
2656.200502754616,753
0.0,754
0.0,755
0.0,756
0.0,757
0.0,758
0.0,759
0.0,760
0.0,761
0.0,762
0.0,763
0.0,764
0.0,765
0.0,766
0.0,767
0.0,768
