cs,index
85.80180341355296,0
23.448857275075063,1
0.0,2
0.0,3
5.342379736603355,4
1713.724874547967,5
0.0,6
0.0,7
0.0,8
0.0,9
0.0,10
0.0,11
3672.610838241534,12
0.0,13
0.0,14
0.0,15
0.0,16
0.0,17
0.0,18
0.0,19
0.0,20
0.0,21
0.0,22
0.0,23
0.0,24
0.0,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
0.0,31
0.0,32
0.0,33
0.0,34
0.0,35
0.0,36
0.0,37
0.0,38
0.0,39
0.0,40
0.0,41
0.0,42
0.0,43
0.0,44
0.0,45
0.0,46
0.0,47
0.0,48
0.0,49
0.0,50
0.0,51
0.0,52
0.0,53
0.0,54
587.1528691200098,55
0.0,56
0.0,57
439.6426919178574,58
0.0,59
244.50812316407524,60
0.0,61
348.08529595313865,62
0.0,63
0.0,64
0.0,65
1046.4248630637207,66
0.0,67
0.0,68
0.0,69
0.0,70
0.0,71
0.0,72
0.0,73
0.0,74
0.0,75
0.0,76
4820.816398891163,77
0.0,78
0.0,79
0.0,80
0.0,81
0.0,82
124.7211792418869,83
0.0,84
41.352800282256844,85
2043.5749954040573,86
0.0,87
0.0,88
0.0,89
0.0,90
0.0,91
0.0,92
0.0,93
2820.1622913527926,94
0.0,95
0.0,96
636.3948238788031,97
0.0,98
1094.4607377319614,99
2621.568779010271,100
0.0,101
2.916295413103466,102
0.0,103
0.18929052156656098,104
995.6720206619598,105
0.0,106
0.0,107
713.9396330370827,108
279.80626897032045,109
0.0,110
0.0,111
0.0,112
0.0,113
737.4997452119361,114
0.0,115
0.0,116
0.0,117
0.0,118
0.0,119
0.0,120
0.0,121
0.0,122
0.0,123
0.0,124
0.0,125
2209.665135649332,126
13.058811993803287,127
1.7839712594880692,128
92.79911429502665,129
2122.1642018853922,130
0.0,131
2889.2915718200848,132
0.0,133
0.0,134
0.0,135
0.0,136
0.0,137
0.0,138
0.0,139
0.0,140
0.0,141
0.0,142
0.0,143
0.0,144
0.0,145
0.0,146
0.0,147
3259.0790230795205,148
2471.6611400400825,149
2002.134508343167,150
1596.6315414133169,151
2313.1182619483416,152
0.0,153
0.0,154
2336.0265425655484,155
0.0,156
0.0,157
0.0,158
0.0,159
1913.714007115748,160
163.95222997899901,161
2292.3729423434525,162
310.3039059030885,163
2175.7415671201547,164
1983.9147578133193,165
2270.272025617285,166
0.0,167
145.96677640428564,168
0.0,169
66.61655998314353,170
33.426493607040044,171
0.0,172
34.20248286245172,173
0.0,174
0.0,175
40.64494737402683,176
324.52628675387973,177
0.0,178
829.6375691450118,179
0.0,180
0.0,181
480.96377606706625,182
1956.4636896646832,183
2707.2525027331426,184
4267.834043811949,185
7615.5429063009415,186
1294.5668721295654,187
2290.241441105454,188
2103.124130185546,189
3288.395465510534,190
0.0,191
932.2161408590891,192
1250.0843972865107,193
1616.7458569653056,194
4516.591207192585,195
4281.464986735309,196
3294.1788194163987,197
1390.145710593225,198
4491.742231378716,199
90.73196667609352,200
2018.725099682687,201
1881.6699020743117,202
0.0,203
809.7576084942855,204
850.8365406267308,205
0.0,206
2016.7262221728608,207
2123.6019082346306,208
0.0,209
230.50415982694292,210
1290.203938957838,211
5044.92052210322,212
4919.4238869966985,213
2471.984609267274,214
1154.7584651740972,215
121.67588792451971,216
5500.164490959141,217
0.0,218
0.0,219
0.0,220
0.0,221
2588.777671795239,222
5693.361192185262,223
0.0,224
0.0,225
2301.8206099623817,226
0.0,227
0.0,228
0.0,229
0.0,230
0.0,231
1852.5120016598246,232
0.0,233
3679.916591647394,234
3727.7573422740543,235
0.0,236
0.0,237
0.0,238
3744.5279299554472,239
0.0,240
3814.208289684877,241
3929.564129331116,242
0.0,243
3573.280231819369,244
0.0,245
0.0,246
0.0,247
0.0,248
1562.483172442821,249
1733.8530104101224,250
0.0,251
1148.9107197040562,252
644.5754959584932,253
7796.5224547774815,254
3025.588811875097,255
7307.599234034391,256
2441.003185322888,257
2349.693781269757,258
2124.2648945293877,259
0.0,260
2351.1653259834293,261
5025.571008633045,262
2440.326672977097,263
5556.213139709028,264
0.0,265
0.0,266
2494.1710535221546,267
2701.9126766857994,268
0.0,269
2906.220010602878,270
3103.4611590820646,271
0.0,272
0.0,273
5070.418941650645,274
0.0,275
729.5894197283009,276
530.1818748778,277
2564.803196857055,278
0.0,279
0.0,280
4127.440100453658,281
375.5901833847457,282
0.0,283
1720.6876614258622,284
230.03357275778603,285
0.0,286
653.6839684673944,287
2692.9912412148824,288
1122.8328677511822,289
304.7268817429207,290
260.2922887829073,291
0.0,292
2646.823829100996,293
0.0,294
1007.5956380454116,295
1.0478517026348144,296
0.0,297
0.0,298
0.0,299
0.0,300
0.0,301
0.0,302
5315.805593265262,303
0.0,304
0.0,305
719.4361044771664,306
0.0,307
4366.669159115095,308
0.0,309
433.8163355862119,310
0.0,311
0.0,312
0.0,313
0.0,314
543.0583120801381,315
0.0,316
58.785627847131266,317
0.0,318
0.0,319
0.0,320
0.0,321
0.0,322
0.0,323
0.0,324
0.0,325
0.0,326
0.0,327
0.0,328
0.0,329
0.0,330
0.0,331
771.0477308470444,332
0.0,333
0.0,334
0.0,335
0.0,336
0.0,337
0.0,338
0.0,339
156.8624220346195,340
0.0,341
0.0,342
0.0,343
0.0,344
0.0,345
0.0,346
0.0,347
90.84670441594844,348
0.0,349
0.0,350
1583.2230842979088,351
0.0,352
0.0,353
0.0,354
0.0,355
0.0,356
0.0,357
0.0,358
0.0,359
0.0,360
399.7215944821222,361
0.0,362
798.9389235492948,363
